Report Date,Sales,Raw Material Cost,Change in Inventory,Power and Fuel,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Interest,Profit before tax,Tax,Net profit,Dividend Amount,Company,Equity Share Capital,Reserves,Borrowings,Other Liabilities,Total,Total,Net Block,Capital Work in Progress,Investments,Other Assets,Total,Total,Receivables,Inventory,Cash & Bank,No. of Equity Shares,New Bonus Shares,Face value,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,PRICE:
2016-03-31 00:00:00,14271.49,7850.32,-199.33,114.48,254.73,994.98,3946.74,-1814.13,213.39,275.58,49.0,2613.85,844.49,1745.16,719.4,ASIAN PAINTS LTD,95.92,6428.9,323.29,3710.92,10559.03,10559.03,3416.35,106.59,2712.13,4323.96,10559.03,10559.03,1186.84,1998.24,424.2,959197790.0,,1.0,2242.95,-866.21,-848.98,527.76,868.4
2017-03-31 00:00:00,15061.99,7452.6,528.6,106.02,1662.75,1039.89,4364.04,-2028.47,337.9,334.79,37.33,2959.54,943.29,1939.43,987.98,ASIAN PAINTS LTD,95.92,7507.97,560.34,4240.96,12405.19,12405.19,3303.74,257.54,2651.99,6191.92,12405.19,12405.19,1446.6,2626.94,801.21,959197790.0,,1.0,1527.33,-681.11,-756.43,89.79,1073.5
2018-03-31 00:00:00,16824.55,8128.17,-142.13,110.3,1691.68,1121.89,2254.92,171.45,336.41,360.47,41.47,3138.48,1040.96,2038.93,834.5,ASIAN PAINTS LTD,95.92,8314.31,533.43,4819.82,13763.48,13763.48,3732.24,1405.11,2140.7,6485.43,13763.48,13763.48,1730.63,2658.31,404.65,959197790.0,,1.0,2113.44,-1556.14,-1379.14,-821.84,1120.4
2019-03-31 00:00:00,19240.13,9974.4,293.26,119.63,1862.35,1242.69,2366.87,202.51,273.77,622.14,110.47,3306.1,1098.06,2155.92,1007.16,ASIAN PAINTS LTD,95.92,9374.63,1319.6,5458.69,16248.84,16248.84,6496.56,209.67,2568.58,6974.03,16248.84,16248.84,1907.33,3149.86,444.88,959197790.0,,1.0,2469.54,-917.79,-1117.46,434.29,1492.7
2020-03-31 00:00:00,20211.25,9981.99,239.15,97.79,1946.12,1371.27,2311.51,584.9,355.05,780.5,102.33,3629.04,854.85,2705.17,1151.04,ASIAN PAINTS LTD,95.92,10034.24,1118.5,4889.31,16137.97,16137.97,6272.31,140.24,2018.85,7706.57,16137.97,16137.97,1795.22,3389.81,782.83,959197790.0,,1.0,3038.15,-517.91,-2871.46,-351.22,1666.5
2021-03-31 00:00:00,21712.79,10425.55,92.45,86.05,2068.31,1547.61,2245.69,576.43,331.65,791.27,91.63,4304.35,1097.6,3139.29,1712.17,ASIAN PAINTS LTD,95.92,12710.37,1093.12,6455.93,20355.34,20355.34,5858.52,182.98,4736.8,9577.04,20355.34,20355.34,2602.17,3798.6,610.75,959197790.0,,1.0,3683.35,-540.54,-650.4,2492.41,2537.4
2012-03-31 00:00:00,21994.9,,,,538.23,2255.04,1367.21,2734.29,5487.19,348.15,13969.18,6269.99,2051.48,4219.78,661.12,AXIS BANK LTD,413.2,22268.51,254059.35,8675.45,285416.51,285416.51,2204.32,79.82,92921.44,190210.93,285416.51,285416.51,,,13934.23,413203952.0,,10.0,-9904.28,-4840.34,7270.19,-7474.43,229.24
2013-03-31 00:00:00,27201.98,,,,596.04,2677.19,1562.68,3702.12,6832.8,358.77,17513.39,7624.59,2390.8,5234.76,842.31,AXIS BANK LTD,467.95,32690.42,296254.22,11145.14,340557.73,340557.73,2244.91,142.42,113378.06,224792.34,340557.73,340557.73,,,20499.92,467954468.0,,10.0,2573.38,-10939.09,14931.4,6565.69,260.14
2014-03-31 00:00:00,30735.96,,,,642.53,2974.36,1671.32,4656.16,7766.25,375.46,18702.97,9479.41,3170.25,6310.12,939.68,AXIS BANK LTD,469.84,37926.2,333280.29,14673.73,386350.06,386350.06,2345.64,101.62,113092.78,270810.02,386350.06,386350.06,,,28582.16,469844553.0,,10.0,14463.6,-14165.88,7784.52,8082.24,292.1
2015-03-31 00:00:00,35727.46,,,,753.16,3617.9,1746.62,5403.74,8838.11,419.64,21341.26,11283.25,3834.76,7447.9,1090.43,AXIS BANK LTD,474.1,44475.49,406637.67,15655.71,467242.97,467242.97,2446.72,105.18,118526.63,346164.44,467242.97,467242.97,,,36492.1,2370522199.0,,2.0,-15162.5,-7972.38,31044.82,7909.94,560.2
2016-03-31 00:00:00,41409.25,,,,736.13,4022.38,1640.09,7470.05,9954.98,461.39,24344.23,12689.96,4332.38,8349.67,1191.42,AXIS BANK LTD,476.57,53082.19,472149.92,20677.94,546386.62,546386.62,3357.87,215.89,131398.64,411414.22,546386.62,546386.62,,,33702.81,2382831826.0,,2.0,-34494.68,9210.7,22494.69,-2789.29,444.15
2017-03-31 00:00:00,45175.09,,,,880.53,4745.48,2126.47,16574.38,12421.6,526.67,26789.35,5953.81,1986.78,3953.03,1197.52,AXIS BANK LTD,479.01,55901.34,527437.44,27644.22,611462.01,611462.01,3518.14,292.1,129018.35,478633.42,611462.01,611462.01,,,50966.12,2395036109.0,,2.0,32208.62,-12458.4,-2486.91,17263.31,490.8
2018-03-31 00:00:00,46614.06,,,,878.06,5417.98,2354.92,21065.57,11862.62,590.58,27603.69,565.88,101.86,455.82,,AXIS BANK LTD,513.31,63694.1,611424.85,28071.11,703703.37,703703.37,3697.03,351.79,153036.71,546617.84,703703.37,703703.37,,,43910.81,2566538936.0,,2.0,-38390.3,-10007.1,41342.09,-7055.3,510.5
2019-03-31 00:00:00,56043.65,,,,1093.22,5994.16,2483.83,18448.5,14188.75,737.17,33883.47,7592.05,2544.96,5038.59,257.16,AXIS BANK LTD,514.33,67288.29,711995.77,34247.58,814045.97,814045.97,3842.12,287.76,174055.85,635860.24,814045.97,814045.97,,,68004.31,2571644871.0,,2.0,37125.25,-18674.35,5642.6,24093.5,777.25
2020-03-31 00:00:00,63715.68,,,,1186.04,5823.4,2640.63,26325.54,16341.99,806.07,37995.94,5280.05,3401.29,1853.11,,AXIS BANK LTD,564.34,85776.09,797337.38,44194.0,927871.81,927871.81,3911.74,482.6,155281.63,768195.84,927871.81,927871.81,,,97799.77,2821677934.0,,2.0,30415.64,-9485.3,8865.13,29795.47,379.0
2021-03-31 00:00:00,64696.42,,,,1245.68,6773.02,2942.37,24230.96,16151.52,979.39,34926.44,9750.08,2497.69,7195.5,,AXIS BANK LTD,612.75,102980.95,859872.14,46859.49,1010325.33,1010325.33,4211.35,118.34,225335.77,780659.87,1010325.33,1010325.33,,,63424.35,3063748652.0,,2.0,12632.88,-54287.63,7279.33,-34375.42,697.45
2012-06-30 00:00:00,20830.55,684.83,72.84,193.05,511.52,11104.55,4298.39,415.88,206.5,549.24,142.63,3209.8,782.72,2422.7,831.96,HCL TECHNOLOGIES LTD,138.66,9696.43,2179.43,6323.27,18337.79,18337.79,6453.1,578.47,673.2,10633.02,18337.79,18337.79,3875.66,226.16,1947.69,693283476.0,,2.0,2418.08,-1026.27,-1238.84,152.97,119.12
2013-06-30 00:00:00,25581.06,975.46,16.12,228.58,3317.67,12574.17,2238.12,582.74,331.83,636.76,105.62,5269.89,1225.31,4040.09,836.22,HCL TECHNOLOGIES LTD,139.37,13019.61,1044.41,8195.93,22399.32,22399.32,6752.54,493.84,713.04,14439.9,22399.32,22399.32,4497.15,231.5,3577.11,696869900.0,,2.0,4491.65,-2361.47,-2086.15,44.03,194.0
2014-06-30 00:00:00,32143.66,920.92,-108.06,241.99,4919.96,14906.36,2602.09,408.99,677.4,680.86,114.5,7917.33,1409.57,6509.51,700.0,HCL TECHNOLOGIES LTD,140.0,19402.18,1018.05,9419.46,29979.69,29979.69,7443.94,530.95,661.69,21343.11,29979.69,29979.69,5682.84,122.3,8807.3,699976400.0,,2.0,6456.78,-4842.28,-1307.97,306.53,375.04
2015-06-30 00:00:00,36701.22,1306.38,35.65,264.88,5860.79,17726.43,2853.17,239.15,1125.97,403.75,91.23,9117.06,1815.11,7317.07,4218.0,HCL TECHNOLOGIES LTD,281.2,23943.19,647.76,10372.52,35244.67,35244.67,8275.27,551.52,869.39,25548.49,35244.67,35244.67,6538.69,157.61,9786.23,1405978400.0,702848000.0,2.0,5539.2,-2087.57,-3140.34,311.29,459.88
2016-03-31 00:00:00,31135.94,812.73,108.75,210.53,5632.96,15203.25,2205.52,526.15,870.89,409.86,73.9,7040.68,1439.0,5602.43,2256.64,HCL TECHNOLOGIES LTD,282.08,27108.64,1090.36,10859.52,39340.6,39340.6,9716.09,610.9,698.38,28315.23,39340.6,39340.6,7721.14,264.48,9334.6,1410381314.0,,2.0,3822.62,-2208.43,-2237.09,-622.9,407.05
2017-03-31 00:00:00,47568.0,826.0,11.0,307.0,9286.0,22866.0,2988.0,916.0,1069.0,828.0,89.0,10542.0,1936.0,8606.0,3420.0,HCL TECHNOLOGIES LTD,285.0,32664.0,582.0,12231.0,45762.0,45762.0,15235.0,448.0,1306.0,28773.0,45762.0,45762.0,8301.0,276.0,9044.0,1426783424.0,,2.0,8995.0,-3890.0,-4517.0,588.0,437.38
